"","X","aproovitykk_id","B02_kevad1","B02_kevad2","B02_sygis","B03_kevad1","B03_kevad2","B03_sygis","B04_kevad1","B04_kevad2","B04_sygis","B05_kevad1","B05_kevad2","B05_sygis","B06_kevad1","B06_kevad2","B06_sygis","B07_kevad1","B07_kevad2","B07_sygis","B08_kevad1","B08_kevad2","B08_sygis","B11_kevad1","B11_kevad2","B11_sygis","B12_kevad1","B12_kevad2","B12_sygis","B02_vahe_kevad","B03_vahe_kevad","B04_vahe_kevad","B05_vahe_kevad","B06_vahe_kevad","B07_vahe_kevad","B08_vahe_kevad","B11_vahe_kevad","B12_vahe_kevad","X21","X42","X43","X44","X45","X48","X51","X61","X64","X77","X999","cl","weight","muld","ARV_VMA","ARV_VKU","ARV_VKS","ARV_VXX"
"131",246,75971,0.632454166637693,-0.0994216648469008,-0.251184795685131,0.0903411255811955,-0.753907239263257,-0.567446488675562,-0.25737267837109,-0.0878958061780845,-0.377372705158167,-0.428553417157,-1.02140927206826,-0.9380852771367,-0.0535460640935714,-1.33814666344299,-0.918350194582042,-0.0195833995042671,-1.25559499845163,-0.896756802267716,-0.241088139365146,-1.2411267190932,-0.992619760557065,-0.800253310008646,-1.11399725406264,-1.02773099584274,-0.706675933846139,-0.865348108379624,-0.886762170867789,-0.85993301442891,-1.03217381684454,0.237467827987021,-0.599902433312757,-1.65590802654861,-1.51883717278089,-1.48998009763087,-0.00391597805642123,0.244822914248662,0,0,0,1,0,0,0,0,0,0,0,"MA",80,44,0.8,0.2,0,0
"132",249,76150,-0.145838902932275,2.00481711403082,-0.558959466366719,-0.26280455239594,1.39463097336824,-0.973124613447258,-0.258031154240587,1.86248886993537,-0.767948481083203,-0.889895599413599,-0.651117071342133,-0.945724973070485,-0.959179100956127,-0.937476596711608,-1.28080679959922,-0.801345091147252,-0.894954697761864,-1.41772551259523,-0.643188362481587,-0.677099098451313,-1.26597412867019,-0.567021034622939,-0.00195129940355169,-1.27694640157132,-0.316361332015016,1.01611972206474,-0.91414014421921,1.78793406729859,2.060745502477,1.6856786594091,0.473889010100322,-0.67443926585452,-0.738379542431451,-0.539574178258411,1.05294296250274,1.42586143081549,0,0,0,0,0,0,0,0,0,0,1,"cl",60,999,0.6,0.4,0,0
"133",252,76166,-0.321035717216054,-0.486527639820271,-0.453720764804225,-0.337121091947792,-0.554867558076991,-0.461781270545487,-0.708678285278355,-0.52904948051472,-0.603947592468422,-0.553527956443205,-0.541712557492824,-0.610851634584518,0.513568113968101,-0.51068972118001,-0.394403022971593,0.67259798836232,-0.444510685833932,-0.253168647217613,0.333368675146563,-0.506289432246715,-0.408408749459743,-0.996081299902995,-1.25365928855475,-1.10363041270183,-1.01248141942823,-1.1447066423422,-1.03988143802112,0.00579087893487758,-0.121225789641758,0.440858750642811,0.134829362352204,-0.913342831863919,-0.834762663972583,-0.838389763489688,0.173374850232182,0.439964626512301,0,0,0,0,0,0,0,1,0,0,0,"cl",75,61,0.2,0.75,0.05,0
"134",253,76169,1.16827170635191,-0.510945688232768,-0.079125327762201,1.47213784242415,-0.407883232928839,0.309614811394779,0.828938040307109,-0.563313375351643,0.12963870327026,1.45537128675891,-0.200875418188069,0.647151629393785,2.29820910891336,0.746739073298326,1.13572009548998,2.37627653328128,0.924401970669708,1.24941133983998,2.22346958605458,1.02817625769621,1.24244592316638,1.01208825377687,0.213636301356493,0.633736499038919,0.721779474540043,-0.190391312477681,0.306842738729056,-1.85098797619162,-2.80978485478323,-1.39297089614585,-2.2558180632404,-0.271189286986274,0.0857178221094026,0.15341471146951,-1.59764538618249,-1.2575061148707,0,0,1,0,0,0,0,0,0,0,0,"cl",65,43,0,0.15,0.65,0.2
"135",254,76462,0.70496878277978,0.900375213984012,0.171077501974205,0.350740336026766,0.0390466278644731,-0.210098312108556,0.272964283785769,0.604583059384385,-0.0737817845992522,0.179035566392009,-0.0893669713796383,-0.217661950458972,0.431410728011349,-0.790967669290644,-0.357619060581197,0.403460411475481,-0.764050346194402,-0.366542454663512,0.0182466686308157,-0.768420810217066,-0.606499420096555,0.0668782239873296,-0.0433903823323696,-0.507921246984738,-0.0137599099962985,0.120153287342717,-0.395692717996773,-0.147466658498125,-0.508753064219478,0.127643200735881,-0.353145774969437,-1.22279510192953,-1.10582032422233,-1.01196474732485,-0.182677882732935,0.133252522724892,0,0,0,0,0,0,0,1,0,0,0,"MA",80,61,0.8,0,0.2,0
"136",255,76464,0.463923677751758,0.726505518268372,0.515899281889713,0.155998320879956,-0.148614912064855,0.0740072256256346,-0.126787535453563,0.265714443175843,0.0466934271896131,-0.134730298196847,-0.262941440468699,-0.174879653221129,0.413153531132972,-0.780457246236209,-0.180517739217948,0.366173849608375,-0.816079480483376,-0.20772732358517,0.0765826702301455,-0.958777486169617,-0.407862459679977,-0.373941565173156,-0.404232618952484,-0.510696795359772,-0.377767001554121,-0.248075035063876,-0.477684218361281,0.0104261373784559,-0.422060742253502,0.346310023897482,-0.120542241669173,-1.19994694209317,-1.15281251481483,-1.29139717549544,0.154126214337102,0.332051945183509,0,0,0,0,0,0,0,1,0,0,0,"cl",65,61,0.65,0,0.35,0
"137",261,76532,-0.986610640128023,-0.57710304284029,-0.957850766447265,-1.09280487989907,-0.747178359519002,-1.03210134048355,-1.04811762149187,-0.741660541595644,-0.951071485633569,-0.970996098314164,-0.963551115706304,-1.06350361873952,-0.622942391765481,-0.573115264168747,-0.61458344825667,-0.490623742250073,-0.443322806055994,-0.530100619521881,-0.508700080838522,-0.572001459799985,-0.477493908164175,-1.24459482962795,-1.46193257216022,-1.20920834996795,-1.12076628362721,-1.30573033466546,-1.10863546483491,0.754187973163312,0.847295193510506,0.682290988204438,0.2209788191307,-0.393046139447783,-0.324813584634798,-0.47433219430035,0.356749841116859,0.450821028140385,0,0,0,0,0,0,0,0,0,0,1,"cl",65,999,0,0.65,0.35,0
"139",263,76544,0.331634327368409,0.646747112889704,1.1951702847541,0.350220899372846,0.248356089458522,1.12125503477504,0.0475325369063341,0.499179695186323,1.23143543807536,0.241079663909352,0.133649922238892,1.40984794024543,0.136252711797832,-0.748288981737254,0.101358063636587,0.0964412743945586,-0.812278265192858,-0.0156344555037839,0.155828048820425,-0.79867833444356,-0.294950701371251,0.519429811398482,0.276882496227572,1.11961717282016,0.450579422443157,0.479624493125851,1.55406596654055,0.109644029277428,-0.261040839306035,0.314552212629499,-0.178385448361761,-1.01355405921692,-1.03027445324562,-1.12491287673678,-0.595717509787244,-0.223741124218642,0,0,0,0,0,0,1,0,0,0,0,"cl",55,51,0.55,0.4,0.05,0
"140",264,76548,0.53444579612693,2.17895438100895,0.656413117715335,0.446009671880233,1.35242583521214,0.464186662927919,0.684315222437887,2.96547532697783,0.582902352433761,0.294260318926372,3.603035371079,0.515579088289393,-0.15890530441509,-0.455271126894195,-0.343488636003899,-0.00404733205705195,-0.562348359840235,-0.469282686376935,0.208491356670666,-0.768817474046557,-0.566543363364433,0.86592682395229,2.4161937435509,0.300990500600439,0.836329218091047,3.00920631796071,0.648590332125051,1.08841466269622,0.889741229857542,1.39593630227018,3.80664228088748,-0.489248917707222,-0.682312599166732,-1.1140949673343,1.62765576807198,1.57194281101922,0,0,1,0,0,0,0,0,0,0,0,"cl",40,43,0.4,0.3,0.3,0
"141",265,76558,-0.555767711346541,-1.03560191768427,-0.829800778553605,-0.598632500869174,-1.20304223033958,-0.721699202153664,-0.713468310355948,-0.86787459141215,-0.548919038895132,-0.705535995361573,-0.890965428630952,-0.476732528168125,-0.384077399260497,-0.497949814447433,-0.321507975551047,-0.190480141397384,-0.471119192867385,-0.351471847330484,-0.456301699439735,-0.74388678472341,-0.647312702283737,-0.892981202696062,-1.21036376027303,-0.860079824748866,-0.872465275027567,-1.1105295244045,-0.817260860255718,-0.145049148841477,-0.472113220795822,0.19504050275344,-0.0626990349747291,-0.424312042381812,-0.489835360946334,-0.72650183513933,0.0394960301868983,0.262714046446307,0,0,0,1,0,0,0,0,0,0,0,"cl",65,44,0,0.35,0.65,0
"142",266,76562,-0.555343192474909,-1.25771545458399,-0.573085282870494,-0.478563751840649,-0.803651605105148,-0.296420095461935,-0.686692165184766,-0.986569295295284,-0.385059926133834,-0.416587769779213,-0.301864200205328,-0.203401184714068,-0.253234154960029,0.153696414909351,-0.110598305016172,-0.198413452433539,0.110466746583953,-0.0795124104415239,0.0135735603338872,0.205650718439996,0.228682479195271,-0.850894960135354,-0.846796419490735,-0.386181550885739,-0.856991726650518,-0.937177307629874,-0.528606729611158,-0.323726216980559,-0.190940746075358,0.0754621459786251,0.225286291969228,0.326871317855249,0.22111660004582,0.260971704500132,0.448623171967463,0.402158602682462,0,0,1,0,0,0,0,0,0,0,0,"cl",60,43,0,0.4,0.6,0
"143",267,76564,0.874608543856265,-0.470401001956949,-0.280174245920298,0.939563872808808,-0.0480378814139289,0.112005096044149,0.939921776306852,-0.390924200670233,-0.137173292315324,1.16110499567426,-0.209291150023422,0.166487426810558,0.992819532048158,0.787506774841439,0.56975547090498,0.93737224417925,0.821769157825055,0.613200023041872,1.10611469849412,0.800579557184564,0.698661843124178,1.21286018130991,0.438098930939309,0.494070329431378,1.10211957046303,0.124373174411031,0.233965501268311,-1.45620808383204,-1.54289023481817,-1.39556470285351,-1.85706914901077,0.46796872596812,0.589886804202873,0.453367845024453,-1.67043838525436,-1.53086097786331,0,0,1,0,0,0,0,0,0,0,0,"cl",50,43,0.05,0.15,0.5,0.3
"144",269,76570,-0.416718869325873,-1.02919737444435,-0.20390112593609,-0.434978536868781,-1.04659919860554,-0.211794191358893,-0.603458063956018,-0.705641304349682,-0.171440539150972,-0.485722621298364,-0.66794853501229,-0.100901930916985,0.276224554538414,-0.391571593232792,0.310174337938443,0.419062589846286,-0.253024465573139,0.417358628263741,0.200804285775862,-0.353170099694682,0.2317595024545,-0.680975317870829,-0.831476766345973,-0.314329764021038,-0.661650161670854,-0.84775955311711,-0.394380861899111,-0.311441327549027,-0.546453362863935,0.186054648633443,-0.107004469889226,-0.638363224007568,-0.490991380395125,-0.567877811126894,0.152843615263034,0.194011296393185,0,0,1,0,0,0,0,0,0,0,0,"cl",55,43,0,0.55,0.05,0.4
"145",270,76572,-0.608209322326784,-1.11021224212854,-0.85957116515096,-0.54253953361066,-0.958045495408002,-0.78107618661284,-0.723142714627158,-0.759898829866786,-0.774396430649814,-0.732126322869585,-0.781560914780679,-0.903070004102359,-0.597078029519348,-0.924736689979906,-1.06937378000676,-0.595079004219919,-0.910634710835736,-0.985278861291711,-0.580810232738424,-0.946682555776888,-1.07218783954352,-0.917948629792883,-1.18671194425273,-1.1038451049057,-0.882397658858856,-0.990032307444994,-0.954550882435314,-0.140201380811492,-0.27185715598974,0.286550546722772,0.102215639429245,-0.849207646357947,-0.847623380340014,-0.924497728523203,0.117687648896521,0.390567544508425,0,0,0,1,0,0,0,0,0,0,0,"KU",85,44,0.1,0.85,0.05,0
"146",271,76580,-0.86888056564928,-0.848860318075513,-0.811622648958148,-0.848590900508077,-0.628077772104077,-0.670250510055315,-0.800373487423514,-0.673067994746602,-0.787530851933454,-0.62753770133995,-0.482802434650689,-0.62082568205603,0.288396019123489,-0.0482311067977978,0.37925641364652,0.71788397219044,0.0415697194428247,0.489269140408293,0.430435381010869,-0.181152455861967,0.183990982821664,-0.553756641732721,-0.916017211599213,-0.503893080860352,-0.573324825378791,-0.832684979404662,-0.589013615883376,0.390985662645592,0.601475858794381,0.441821856975645,0.306512922645867,-0.212665930212611,-0.263255548987848,-0.466172250289413,-0.197337675286314,0.0761156882490521,0,0,0,0,0,0,0,0,0,0,1,"cl",55,999,0.55,0.4,0.05,0
"153",279,76603,-0.614967170943764,-0.0356643468892487,-0.511991864351937,-0.45435626298452,-0.428978315102271,-0.334444526852065,-0.630094640808111,0.0828499887108011,-0.168364999128755,-0.536244243564163,-0.444931641395467,-0.398001217283862,-0.128857001220729,-1.00627209306667,-0.703029439125921,-0.118749787450591,-1.03037299248743,-0.761897270372214,-0.0676054987900315,-0.957603108803867,-0.696160416733498,-0.504196927864957,-0.461837597814439,-0.54223904458721,-0.636281511949241,-0.331117668975486,-0.507231139136868,0.730011116039496,0.212712347630463,0.802544112637233,0.224055585443637,-1.19854398491005,-1.20150983409401,-1.21285217318484,0.319370697498531,0.640612038756578,0,0,0,0,0,0,0,1,0,0,0,"MA",95,61,0.95,0,0.05,0
"154",280,76605,0.211061862518318,0.679154220371205,0.0804429250189463,0.335124738369227,0.261766871775742,0.136990642895576,0.305900910188937,1.06437920056713,0.69139959254722,0.0633676417346695,0.12313025744606,-0.133582852417001,-0.124292702000825,-1.14258909510212,-1.127988874547,-0.226841150312526,-1.20760465540863,-1.15931760079153,-0.0800431747560677,-0.867817146174497,-0.999759358055486,0.178320442571359,0.450047378431517,-0.289476692219132,0.104561476945266,0.761200415833648,-0.0187760333945507,0.284374095265284,-0.221342666297129,0.430134102161311,0.0560641447260208,-1.3725106755945,-1.36985516632078,-1.08910495329971,0.271468468620238,0.557574140034036,0,0,0,0,0,0,0,1,0,0,0,"MA",100,61,1,0,0,0
"155",284,76737,0.249661362168562,0.0885610650770023,0.656126805723235,0.343947009918492,0.525295651475937,1.32001294110615,-0.0950830808250333,-0.299538404787973,0.67584175540495,0.210943959401636,0.588099441311205,1.55839758342794,0.777384608873321,1.20537571566101,2.02885264572604,0.813612592022309,0.995674757367044,1.99365235459407,0.449326992105322,0.694001020728835,1.55661813038909,-0.119370476740024,0.140290325977799,0.962078563528511,-0.239719029095387,-0.172074724111852,0.575436118346449,-0.236946279461369,0.0755468855542022,-0.110468155752203,0.39512379247482,1.10739652546142,0.855540073529776,0.665163242147614,0.410321122788622,0.196966592598807,0,0,0,0,0,1,0,0,0,0,0,"cl",65,48,0.05,0.3,0.65,0
"156",287,76751,0.445324518412603,-0.61274634866372,-0.579484572309918,0.367157540794524,-0.413854886327675,-0.266242977895784,0.779201716948107,-0.701227022227726,-0.261187669596851,1.01928991563321,-0.474386702815488,0.471014195333678,0.836492283768983,0.692912967353932,1.1914941522846,0.809447603727705,0.83816189876532,1.28678732031607,0.639108399889636,0.821979327626393,1.13792257657595,0.974723649657051,-0.103626352205394,0.475201118619268,0.954636314724892,-0.430644418238711,0.127395132723216,-1.04082065777638,-1.0689413329476,-1.43682532659153,-1.97029414934749,0.431291416757121,0.665750580528373,0.730714534983969,-1.9534765293997,-1.83090880291175,0,1,0,0,0,0,0,0,0,0,0,"KS",80,42,0,0.2,0.8,0
"157",288,76753,-0.421396306773166,-0.592847120972051,-0.659942987626473,-0.776385687700883,-0.569960861005695,-0.448882252154562,-0.540668513824966,-0.705616985759924,-0.30859689646071,-0.802147518638953,-0.733170456730723,-0.2286546240544,-1.14213142801672,-0.353351873035691,-0.161886512739302,-1.27998819030169,-0.298639049059313,-0.202295784902053,-1.33351970597408,0.0574911505421894,-0.0702575238248236,-0.90414201222691,-0.551847760320626,-0.307734820110261,-0.748642151448049,-0.654884400101059,-0.299363906087431,0.0443176213609728,0.555811412189319,0.112225462468628,0.256053955104213,0.157113498719528,0.196262181897493,0.787238452683952,0.943217038966645,0.504935558703158,0,0,1,0,0,0,0,0,0,0,0,"cl",40,43,0,0.3,0.4,0.3
"158",289,76755,-0.023374296924905,-0.118448839218449,-0.734654373275113,-0.142341917447427,-0.137941557350361,-0.459028878502458,0.0865283060190902,-0.196158651838386,-0.48428991364845,0.0407658633525447,-0.010469485429537,-0.157350795326813,0.0263291722537197,0.184590688735426,0.180907120513416,0.074624669045695,0.119732208854786,0.32096794177134,-0.0332708392691611,0.123369386490444,0.130716342005135,0.133562746234199,-0.0770778393298383,0.11495806852314,0.222329595144196,0.074574888050868,0.0702699070531134,-0.0661714634651034,0.0624515551543469,-0.247341512430948,-0.0688525676017654,0.218442769859515,0.113028781586153,0.178676005855856,-0.351985403024375,-0.262410437193594,0,0,0,0,0,1,0,0,0,0,0,"KS",80,48,0,0.2,0.8,0
"159",290,76761,-0.655745714439624,-0.412559787057476,-0.889824174233318,-0.900929999713508,-0.702704188678752,-0.976506822223945,-0.635437264074761,-0.535591540432763,-0.779900387006752,-0.932440123427364,-0.679520166285925,-0.955062379215741,-1.08279553816077,-0.47087751264189,-0.702506090067764,-1.00827228733008,-0.516021048487372,-0.577530957319638,-1.18389164993614,-0.640785210538147,-0.5871031051363,-0.976676053966587,-1.02228188769722,-1.13866461622841,-0.777831399354615,-0.886175752685896,-1.01958979047225,0.478013841369079,0.596241801041358,0.349864417707207,0.499733847133803,-0.0220641757875034,-0.186958265369236,-0.203412839377727,0.447483190002485,0.331656751695499,0,0,1,0,0,0,0,0,0,0,0,"MA",80,43,0.8,0.15,0.05,0
"160",291,76764,-0.849176971563559,-0.23309342534471,-0.826606847917351,-1.01132154900003,-0.697929015308482,-1.18282155795992,-0.87494374198349,-0.308975566319677,-0.793844277262901,-1.06938031009143,-0.812067942681802,-1.26701662989841,-1.17750474697122,-1.21234008446148,-1.53881788539164,-1.26511323211031,-1.22162163679225,-1.52001766968955,-1.25207658686478,-1.29343322777127,-1.55419246338695,-1.3165331366433,-1.18357144378616,-1.43703606703027,-1.16587669507627,-0.847902201892806,-1.08231552846217,0.86057538499767,0.776494650548932,0.799727891493781,0.534808983107482,-0.9053259336757,-0.933024317117811,-1.01821544385472,0.863898404316618,0.947619917753614,0,0,0,0,0,0,0,0,0,0,1,"cl",75,999,0.75,0.2,0.05,0
"161",292,76778,0.552332105870761,0.437140212550391,0.379404503975817,0.407783528531386,0.393965706044962,0.31311144308109,0.566333697500485,0.0836596094042485,0.17546036168848,0.402394317456924,0.26093786623905,0.00308281931118645,-0.351366588184369,0.54767803060647,0.470319149809869,-0.415257287408618,0.421216096585609,0.554677106243775,0.135001058413625,0.702770155803449,0.729627320203424,0.663420749850682,0.521286644809204,0.397833628830292,0.648183266435896,0.314627482601405,0.17028393111111,-0.330728400154945,-0.180341406071588,-0.603982869326779,-0.253458546411994,0.874425464111463,0.693928554592116,0.844487191242135,-0.536069959825497,-0.673868377875842,0,0,1,0,0,0,0,0,0,0,0,"KS",85,43,0,0.01,0.85,0.14
"163",297,76794,-0.891988040562336,0.0581184822900135,-0.473403015672343,-0.873232023270586,-0.61792850890065,-0.489114756729044,-0.789729584978419,0.19905931028097,-0.292512571389,-0.755171273375905,-0.688987864599278,-0.547442158323046,-0.257798454179619,-1.25342628367305,-0.835541420712553,-0.312124243945601,-1.22090890892533,-0.914133354594256,-0.485972064646892,-1.10549768266571,-1.05203446504801,-0.592272577000031,-0.404871956922755,-0.839949322617568,-0.745265581192714,-0.312369238834605,-0.760398727155231,1.14696263952909,0.652425388928713,1.07653416844256,0.242516183324775,-1.4416564224682,-1.34875781138093,-1.18228826009946,0.559711271338568,0.821109606640929,0,0,0,0,0,0,0,1,0,0,0,"MA",95,61,0.95,0,0.05,0
