"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","31","37","42","43","44","45","48","51","53","57","61","63","64","77","999"
"13077",124835,2018-06-09,"S2",732,649,338,790,2976,3888,3452,1545,648,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13079",124835,2018-08-23,"S2",803,640,381,654,2164,3047,2776,1397,543,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13080",124835,2018-09-19,"S2",917,720,440,765,2172,2592,2504,1580,659,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13082",124843,2015-08-04,"S2",726,568,324,549,1302,1585,1547,660,295,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13084",124843,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13085",124843,2015-09-30,"S2",888,636,389,571,1236,1424,1406,577,249,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13086",124843,2016-04-27,"S2",817,630,414,639,1279,1487,1435,707,322,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13087",124843,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13089",124843,2017-05-02,"S2",799,621,404,672,1324,1468,1518,822,393,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13090",124843,2017-05-05,"S2",999,817,634,878,1486,1678,1683,1051,653,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13092",124843,2017-08-30,"S2",804,615,356,545,1289,1578,1475,647,279,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13093",124843,2017-09-24,"S2",882,637,390,566,1180,1441,1431,597,257,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13095",124843,2018-05-10,"S2",761,585,378,594,1173,1317,1346,782,399,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13098",124843,2018-05-27,"S2",930,788,566,834,1601,1863,1840,1093,606,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13100",124843,2018-05-30,"S2",756,593,377,597,1270,1533,1543,784,385,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13101",124843,2018-06-09,"S2",730,577,365,602,1292,1553,1517,751,366,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13103",124843,2018-08-23,"S2",833,644,410,573,1202,1451,1447,623,278,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13104",124843,2018-09-19,"S2",898,666,413,595,1255,1485,1444,657,293,NA,NA,NA,NA,NA,NA,NA,51,60,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13106",124849,2015-08-04,"S2",731,573,334,542,1309,1614,1572,724,319,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13108",124849,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13109",124849,2015-09-30,"S2",880,621,372,497,1076,1335,1328,506,212,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13110",124849,2016-04-27,"S2",837,641,463,658,1184,1325,1401,751,389,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13111",124849,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13113",124849,2017-05-02,"S2",819,655,500,626,1265,1431,1528,957,466,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13114",124849,2017-05-05,"S2",984,795,644,845,1395,1585,1663,1078,635,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13116",124849,2017-08-30,"S2",827,653,427,548,1281,1532,1550,754,345,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13117",124849,2017-09-24,"S2",878,626,393,511,1143,1328,1405,561,236,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13119",124849,2018-05-10,"S2",766,607,432,537,1098,1286,1379,856,472,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13122",124849,2018-05-27,"S2",888,757,587,699,1475,1844,1847,1101,589,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13124",124849,2018-05-30,"S2",789,648,471,652,1366,1588,1675,939,519,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13125",124849,2018-06-09,"S2",745,599,402,583,1319,1639,1611,866,430,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13127",124849,2018-08-23,"S2",838,654,435,579,1240,1493,1450,694,324,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13128",124849,2018-09-19,"S2",886,647,394,538,1201,1475,1389,643,276,NA,NA,NA,NA,NA,NA,NA,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13130",124861,2015-08-04,"S2",759,631,372,690,1685,2022,2041,943,408,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13132",124861,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13133",124861,2015-09-30,"S2",902,681,421,619,1404,1609,1662,796,344,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13134",124861,2016-04-27,"S2",848,670,477,772,1369,1561,1605,992,499,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13135",124861,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13137",124861,2017-05-02,"S2",828,664,463,773,1461,1671,1737,1127,582,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13138",124861,2017-05-05,"S2",938,769,613,882,1451,1662,1702,1161,688,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13140",124861,2017-08-30,"S2",839,675,396,635,1639,2016,1951,906,376,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13141",124861,2017-09-24,"S2",908,688,425,632,1514,1786,1831,815,357,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13143",124861,2018-05-10,"S2",781,632,416,719,1461,1694,1728,1024,498,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13146",124861,2018-05-27,"S2",826,716,426,760,1825,2145,2135,1136,510,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13148",124861,2018-05-30,"S2",779,660,402,714,1746,2074,2066,1022,465,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13149",124861,2018-06-09,"S2",753,638,371,697,1778,2119,2125,976,451,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13151",124861,2018-08-23,"S2",855,690,442,649,1550,1875,1846,825,362,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13152",124861,2018-09-19,"S2",908,699,432,628,1483,1742,1765,854,366,NA,NA,NA,NA,NA,NA,NA,45,5,20,70,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13154",124863,2015-08-04,"S2",722,548,311,593,2031,2599,2239,978,352,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13156",124863,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13157",124863,2015-09-30,"S2",908,718,462,897,2010,2309,2033,1129,460,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13158",124863,2016-04-27,"S2",863,649,494,783,1359,1586,1577,980,521,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13159",124863,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13161",124863,2017-05-02,"S2",828,644,474,798,1327,1591,1621,1089,593,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13162",124863,2017-05-05,"S2",958,779,642,917,1423,1605,1628,1187,739,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13164",124863,2017-08-30,"S2",816,640,368,628,2282,2904,2444,1109,428,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13165",124863,2017-09-24,"S2",896,669,424,745,1852,2283,1910,1044,421,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13167",124863,2018-05-10,"S2",768,657,393,855,1758,2084,1883,1094,503,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13170",124863,2018-05-27,"S2",797,663,363,742,2387,2899,2691,1211,466,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13172",124863,2018-05-30,"S2",759,613,355,687,2255,2805,2503,1029,437,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13173",124863,2018-06-09,"S2",719,589,324,679,2310,2840,2512,1038,420,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13175",124863,2018-08-23,"S2",845,659,417,634,1735,2238,1941,858,366,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13176",124863,2018-09-19,"S2",886,649,402,635,1632,2012,1673,855,350,NA,NA,NA,NA,NA,NA,NA,21,0,15,60,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13178",124865,2015-08-04,"S2",725,574,309,581,2124,2793,2880,1089,424,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13180",124865,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13181",124865,2015-09-30,"S2",920,734,492,771,1587,1932,2231,1152,465,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13182",124865,2016-04-27,"S2",877,657,548,724,966,1118,1285,930,545,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13183",124865,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13185",124865,2017-05-02,"S2",859,648,538,727,1014,1105,1309,1147,671,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13186",124865,2017-05-05,"S2",1013,813,728,934,1215,1350,1484,1238,806,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13188",124865,2017-08-30,"S2",820,647,374,562,1926,2441,2618,1112,407,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13189",124865,2017-09-24,"S2",904,709,466,706,1626,1915,2281,1102,461,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13191",124865,2018-05-10,"S2",791,668,441,749,1279,1520,1629,1077,567,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13194",124865,2018-05-27,"S2",812,711,382,760,2337,2713,2880,1334,547,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13196",124865,2018-05-30,"S2",773,651,369,678,2000,2697,2690,1171,519,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13197",124865,2018-06-09,"S2",736,624,335,666,2130,2739,2882,1180,479,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13199",124865,2018-08-23,"S2",847,675,432,634,1792,2279,2415,1060,425,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13200",124865,2018-09-19,"S2",913,699,445,658,1683,2128,2309,1162,452,NA,NA,NA,NA,NA,NA,NA,43,5,25,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13202",124867,2015-08-04,"S2",726,582,313,645,2297,3002,2805,1023,374,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13204",124867,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13205",124867,2015-09-30,"S2",890,665,405,610,1406,1685,1819,845,351,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13206",124867,2016-04-27,"S2",846,651,483,742,1366,1648,1682,997,523,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13207",124867,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13209",124867,2017-05-02,"S2",827,646,491,772,1337,1579,1689,1170,645,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13210",124867,2017-05-05,"S2",1012,818,695,940,1473,1697,1725,1242,801,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13212",124867,2017-08-30,"S2",810,630,360,583,1941,2508,2387,1007,378,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13213",124867,2017-09-24,"S2",890,653,406,576,1438,1699,1856,807,353,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13215",124867,2018-05-10,"S2",765,624,388,705,1489,1751,1840,978,474,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13218",124867,2018-05-27,"S2",804,680,384,725,2391,2946,2760,1128,498,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13220",124867,2018-05-30,"S2",748,605,342,652,2206,2791,2630,963,384,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13221",124867,2018-06-09,"S2",715,578,311,617,2251,2849,2718,950,376,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13223",124867,2018-08-23,"S2",836,656,407,607,1844,2515,2414,950,382,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13224",124867,2018-09-19,"S2",897,667,415,623,1625,1991,2055,1033,398,NA,NA,NA,NA,NA,NA,NA,37,0,10,70,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13226",124871,2015-08-04,"S2",725,582,330,629,2336,3110,3038,1216,445,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13228",124871,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13229",124871,2015-09-30,"S2",907,719,474,791,1991,2374,2320,1278,510,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13230",124871,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13231",124871,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13233",124871,2017-05-02,"S2",844,628,512,737,1220,1397,1490,1183,637,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13234",124871,2017-05-05,"S2",912,728,631,848,1322,1527,1559,1301,773,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13236",124871,2017-08-30,"S2",835,652,389,672,2163,2783,2763,1237,467,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13237",124871,2017-09-24,"S2",901,719,484,786,1961,2418,2467,1215,499,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13239",124871,2018-05-10,"S2",792,672,435,808,1555,1816,1839,1178,567,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13242",124871,2018-05-27,"S2",850,729,416,804,2541,3170,3040,1377,544,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13244",124871,2018-05-30,"S2",756,646,358,732,2439,2997,2987,1258,498,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13245",124871,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13247",124871,2018-08-23,"S2",850,674,438,688,2054,2666,2648,1209,462,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13248",124871,2018-09-19,"S2",912,718,477,741,2004,2608,2549,1266,490,NA,NA,NA,NA,NA,NA,NA,77,5,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13250",124873,2015-08-04,"S2",725,590,327,633,1999,2659,2755,1080,395,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13252",124873,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13253",124873,2015-09-30,"S2",921,750,534,909,1895,2145,2178,1333,593,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13254",124873,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13255",124873,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13257",124873,2017-05-02,"S2",892,712,657,879,1365,1586,1673,1682,954,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13258",124873,2017-05-05,"S2",961,809,740,976,1412,1596,1715,1659,993,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13260",124873,2017-08-30,"S2",828,687,401,740,2006,2517,2543,1209,465,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13261",124873,2017-09-24,"S2",910,748,529,866,1681,2007,2183,1259,567,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13263",124873,2018-05-10,"S2",817,714,510,879,1568,1816,1904,1406,729,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13266",124873,2018-05-27,"S2",839,744,404,839,2609,3198,3158,1345,535,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13268",124873,2018-05-30,"S2",750,659,349,758,2430,2916,3005,1196,477,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13269",124873,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13271",124873,2018-08-23,"S2",845,675,422,665,1788,2246,2349,1030,407,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13272",124873,2018-09-19,"S2",904,716,476,766,1718,2221,2295,1158,464,NA,NA,NA,NA,NA,NA,NA,48,15,10,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13274",124875,2015-08-04,"S2",736,630,340,725,2156,2794,2759,1219,468,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13276",124875,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13277",124875,2015-09-30,"S2",932,737,560,906,1500,1878,1837,1339,618,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13278",124875,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13279",124875,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13281",124875,2017-05-02,"S2",938,803,758,1103,1587,1793,1946,1990,1144,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13282",124875,2017-05-05,"S2",1001,879,830,1102,1610,1832,1912,1876,1145,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13284",124875,2017-08-30,"S2",833,711,416,774,2021,2398,2400,1342,546,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13285",124875,2017-09-24,"S2",925,744,531,886,1612,1985,2023,1381,672,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13287",124875,2018-05-10,"S2",845,763,567,953,1757,2021,2156,1661,872,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13290",124875,2018-05-27,"S2",864,800,449,969,2667,3188,3196,1537,636,NA,NA,NA,NA,NA,NA,NA,48,5,20,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
