"","aproovitykk_id","kp","satel","B2","B3","B4","B5","B6","B7","muld","MA","KU","KS","MUU","21","37","42","43","44","45","48","51","53","61","64","77","999"
"505",35591,2015-06-12,"LC08",8224,7404,6531,12185,7974,6452,42,55,40,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"507",35591,2015-08-08,"LC08",8695,7666,6808,12120,7769,6235,42,55,40,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"512",35591,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,42,55,40,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"515",35591,2017-06-17,"LC08",8656,7801,6895,12983,8512,6792,42,55,40,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"518",35591,2018-05-10,"LC08",8051,7169,6477,10647,7779,6515,42,55,40,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"520",35591,2018-05-12,"LC08",8329,7369,6566,11148,7750,6370,42,55,40,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"521",35591,2018-05-26,"LC08",8182,7316,6523,11501,7907,6467,42,55,40,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"523",35591,2018-05-28,"LC08",8360,7447,6542,12313,7737,6299,42,55,40,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"526",35591,2018-08-23,"LC08",8047,7192,6464,10862,7138,6031,42,55,40,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"529",70030,2015-06-12,"LC08",8295,7760,6548,20395,10230,7030,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"531",70030,2015-08-08,"LC08",8638,7803,6771,19585,10115,6881,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"536",70030,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"539",70030,2017-06-17,"LC08",8663,8163,6975,21205,10819,7468,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"542",70030,2018-05-10,"LC08",8300,7918,6925,14665,10571,7950,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"544",70030,2018-05-12,"LC08",8446,7925,6910,15914,10805,7882,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"545",70030,2018-05-26,"LC08",8345,7804,6565,20270,10507,7331,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"547",70030,2018-05-28,"LC08",8439,7691,6490,22449,10384,7128,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"550",70030,2018-08-23,"LC08",8175,7309,6608,14872,9307,6849,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"553",70207,2015-06-12,"LC08",8415,7684,6764,14023,9114,6891,48,89,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"555",70207,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,48,89,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"560",70207,2016-06-14,"LC08",8481,7699,6846,13895,8915,6820,48,89,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"563",70207,2017-06-17,"LC08",8865,8237,7210,15433,10073,7409,48,89,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"566",70207,2018-05-10,"LC08",8130,7378,6674,11559,8691,6901,48,89,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"568",70207,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,48,89,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"569",70207,2018-05-26,"LC08",8251,7500,6724,12775,8860,6791,48,89,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"571",70207,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,48,89,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"574",70207,2018-08-23,"LC08",8272,7511,6764,12840,8803,6751,48,89,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"577",70214,2015-06-12,"LC08",8449,7818,6816,14674,9202,6934,48,80,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"579",70214,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,48,80,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"584",70214,2016-06-14,"LC08",8489,7771,6872,13989,9051,6954,48,80,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"587",70214,2017-06-17,"LC08",8810,8132,7190,14273,9358,7110,48,80,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"590",70214,2018-05-10,"LC08",8137,7371,6672,11318,8572,6796,48,80,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"592",70214,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,48,80,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"593",70214,2018-05-26,"LC08",8245,7508,6709,12761,8755,6732,48,80,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"595",70214,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,48,80,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"598",70214,2018-08-23,"LC08",8212,7363,6629,11604,8007,6374,48,80,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"601",70284,2015-06-12,"LC08",8178,7516,6507,15496,9150,6738,53,47,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"603",70284,2015-08-08,"LC08",8390,7552,6631,14608,8626,6411,53,47,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"608",70284,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,53,47,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"611",70284,2017-06-17,"LC08",8297,7596,6621,15398,9463,6924,53,47,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"614",70284,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,53,47,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"616",70284,2018-05-12,"LC08",8246,7586,6723,13306,9455,7071,53,47,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"617",70284,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,53,47,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"619",70284,2018-05-28,"LC08",8396,7700,6705,15497,9648,7053,53,47,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"622",70284,2018-08-23,"LC08",7973,7194,6461,12873,8254,6306,53,47,1,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"625",70436,2015-06-12,"LC08",NA,NA,NA,NA,NA,NA,45,0,0,52,48,0,0,0,0,0,1,0,0,0,0,0,0,0
"627",70436,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,45,0,0,52,48,0,0,0,0,0,1,0,0,0,0,0,0,0
"632",70436,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,45,0,0,52,48,0,0,0,0,0,1,0,0,0,0,0,0,0
"635",70436,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,45,0,0,52,48,0,0,0,0,0,1,0,0,0,0,0,0,0
"638",70436,2018-05-10,"LC08",8284,7817,6906,13705,10636,7807,45,0,0,52,48,0,0,0,0,0,1,0,0,0,0,0,0,0
"640",70436,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,45,0,0,52,48,0,0,0,0,0,1,0,0,0,0,0,0,0
"641",70436,2018-05-26,"LC08",8223,7646,6515,19536,10247,7066,45,0,0,52,48,0,0,0,0,0,1,0,0,0,0,0,0,0
"643",70436,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,45,0,0,52,48,0,0,0,0,0,1,0,0,0,0,0,0,0
"646",70436,2018-08-23,"LC08",8178,7316,6521,15485,9052,6642,45,0,0,52,48,0,0,0,0,0,1,0,0,0,0,0,0,0
"649",70451,2015-06-12,"LC08",8413,7813,6678,18982,9983,7006,51,0,10,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0
"651",70451,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,51,0,10,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0
"656",70451,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,0,10,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0
"659",70451,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,51,0,10,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0
"662",70451,2018-05-10,"LC08",7972,7300,6350,12114,8479,6622,51,0,10,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0
"664",70451,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,51,0,10,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0
"665",70451,2018-05-26,"LC08",8017,7183,6221,15188,8374,6212,51,0,10,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0
"667",70451,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,51,0,10,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0
"670",70451,2018-08-23,"LC08",8167,7241,6435,12498,7632,6090,51,0,10,75,15,0,0,0,0,0,0,0,1,0,0,0,0,0
"673",70504,2015-06-12,"LC08",8133,7323,6380,14249,8318,6347,51,13,27,46,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"675",70504,2015-08-08,"LC08",8546,7561,6673,13475,8081,6218,51,13,27,46,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"680",70504,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,13,27,46,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"683",70504,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,51,13,27,46,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"686",70504,2018-05-10,"LC08",7982,7180,6390,11044,8009,6408,51,13,27,46,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"688",70504,2018-05-12,"LC08",8288,7499,6555,12847,8592,6637,51,13,27,46,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"689",70504,2018-05-26,"LC08",8035,7144,6275,13433,8066,6227,51,13,27,46,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"691",70504,2018-05-28,"LC08",8321,7415,6439,14754,8711,6563,51,13,27,46,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"694",70504,2018-08-23,"LC08",7909,7021,6295,11725,7430,5957,51,13,27,46,14,0,0,0,0,0,0,0,1,0,0,0,0,0
"697",70506,2015-06-12,"LC08",8136,7279,6401,12693,7960,6263,51,42,48,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"699",70506,2015-08-08,"LC08",8545,7540,6641,12429,7718,6094,51,42,48,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"704",70506,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,42,48,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"707",70506,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,51,42,48,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"710",70506,2018-05-10,"LC08",7971,7155,6374,11027,7775,6323,51,42,48,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"712",70506,2018-05-12,"LC08",8314,7462,6624,12030,8346,6593,51,42,48,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"713",70506,2018-05-26,"LC08",8055,7153,6350,11977,7759,6139,51,42,48,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"715",70506,2018-05-28,"LC08",8354,7466,6520,13914,8397,6487,51,42,48,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"718",70506,2018-08-23,"LC08",7906,7010,6287,10758,7132,5865,51,42,48,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"721",71285,2015-06-12,"LC08",8222,7618,6471,15160,8414,6446,42,0,70,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0
"723",71285,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,42,0,70,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0
"728",71285,2016-06-14,"LC08",8286,7509,6478,15336,8192,6354,42,0,70,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0
"731",71285,2017-06-17,"LC08",8760,8010,6951,15917,8911,6823,42,0,70,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0
"734",71285,2018-05-10,"LC08",8024,7235,6468,11622,8183,6513,42,0,70,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0
"736",71285,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,42,0,70,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0
"737",71285,2018-05-26,"LC08",8105,7250,6338,14332,8094,6230,42,0,70,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0
"739",71285,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,42,0,70,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0
"742",71285,2018-08-23,"LC08",8073,7171,6409,12486,7579,6014,42,0,70,20,10,0,0,1,0,0,0,0,0,0,0,0,0,0
"745",71290,2015-06-12,"LC08",8214,7686,6508,16780,9639,6926,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"747",71290,2015-08-08,"LC08",8543,7696,6666,15118,8834,6436,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"752",71290,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"755",71290,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"758",71290,2018-05-10,"LC08",8169,7366,6697,11083,8622,7348,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"760",71290,2018-05-12,"LC08",8374,7512,6852,11568,8748,7148,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"761",71290,2018-05-26,"LC08",8210,7516,6535,12980,8788,6614,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"763",71290,2018-05-28,"LC08",8380,7659,6648,14265,8766,6779,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"766",71290,2018-08-23,"LC08",8096,7257,6476,12857,8019,6282,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"769",71306,2015-06-12,"LC08",8152,7399,6453,13945,8426,6517,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"771",71306,2015-08-08,"LC08",8441,7539,6679,12886,8207,6306,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"776",71306,2016-06-14,"LC08",8263,7440,6536,13220,8509,6717,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"779",71306,2017-06-17,"LC08",8348,7548,6648,13375,8593,6622,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"782",71306,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"784",71306,2018-05-12,"LC08",8279,7420,6672,11761,8533,6763,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"785",71306,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"787",71306,2018-05-28,"LC08",8392,7544,6697,12854,8723,6752,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"790",71306,2018-08-23,"LC08",8148,7252,6532,11097,7374,6033,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"793",71543,2015-06-12,"LC08",8238,7713,6452,18927,10213,7131,48,0,0,70,30,0,0,0,0,0,0,1,0,0,0,0,0,0
"795",71543,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,70,30,0,0,0,0,0,0,1,0,0,0,0,0,0
"800",71543,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,70,30,0,0,0,0,0,0,1,0,0,0,0,0,0
"803",71543,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,70,30,0,0,0,0,0,0,1,0,0,0,0,0,0
"806",71543,2018-05-10,"LC08",8194,7640,6817,12037,9653,7510,48,0,0,70,30,0,0,0,0,0,0,1,0,0,0,0,0,0
"808",71543,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,70,30,0,0,0,0,0,0,1,0,0,0,0,0,0
"809",71543,2018-05-26,"LC08",8070,7593,6340,17583,9968,7235,48,0,0,70,30,0,0,0,0,0,0,1,0,0,0,0,0,0
"811",71543,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,70,30,0,0,0,0,0,0,1,0,0,0,0,0,0
"814",71543,2018-08-23,"LC08",8308,7626,6782,15722,9608,7272,48,0,0,70,30,0,0,0,0,0,0,1,0,0,0,0,0,0
"817",71545,2015-06-12,"LC08",8259,7910,6499,21273,11040,7576,42,0,5,30,65,0,0,1,0,0,0,0,0,0,0,0,0,0
"819",71545,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,42,0,5,30,65,0,0,1,0,0,0,0,0,0,0,0,0,0
"824",71545,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,42,0,5,30,65,0,0,1,0,0,0,0,0,0,0,0,0,0
"827",71545,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,42,0,5,30,65,0,0,1,0,0,0,0,0,0,0,0,0,0
"830",71545,2018-05-10,"LC08",8577,8190,7821,14673,12294,8823,42,0,5,30,65,0,0,1,0,0,0,0,0,0,0,0,0,0
"832",71545,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,42,0,5,30,65,0,0,1,0,0,0,0,0,0,0,0,0,0
"833",71545,2018-05-26,"LC08",8229,7862,6651,20845,11398,7735,42,0,5,30,65,0,0,1,0,0,0,0,0,0,0,0,0,0
"835",71545,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,42,0,5,30,65,0,0,1,0,0,0,0,0,0,0,0,0,0
"838",71545,2018-08-23,"LC08",8154,7349,6509,15304,9226,6666,42,0,5,30,65,0,0,1,0,0,0,0,0,0,0,0,0,0
"841",71609,2015-06-12,"LC08",8191,7617,6446,15989,8848,6656,45,20,75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"843",71609,2015-08-08,"LC08",8477,7599,6576,14781,8790,6407,45,20,75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"848",71609,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,45,20,75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"851",71609,2017-06-17,"LC08",8674,8043,6879,15652,9685,7063,45,20,75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"854",71609,2018-05-10,"LC08",7951,7140,6378,11099,7986,6590,45,20,75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"856",71609,2018-05-12,"LC08",8416,7759,6794,14114,9301,7265,45,20,75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"857",71609,2018-05-26,"LC08",8071,7424,6355,14549,8989,6521,45,20,75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"859",71609,2018-05-28,"LC08",8424,7806,6624,17836,10025,7254,45,20,75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"862",71609,2018-08-23,"LC08",7944,7103,6316,12014,7691,6094,45,20,75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
"865",71615,2015-06-12,"LC08",8071,7428,6399,14366,8324,6374,51,10,55,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"867",71615,2015-08-08,"LC08",8369,7468,6540,14123,8138,6239,51,10,55,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"872",71615,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,10,55,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"875",71615,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,51,10,55,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"878",71615,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,51,10,55,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"880",71615,2018-05-12,"LC08",8113,7351,6450,12948,8327,6516,51,10,55,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"881",71615,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,51,10,55,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"883",71615,2018-05-28,"LC08",8234,7434,6387,15488,8608,6442,51,10,55,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"886",71615,2018-08-23,"LC08",7824,7016,6234,12366,7364,5895,51,10,55,30,5,0,0,0,0,0,0,0,1,0,0,0,0,0
"889",71698,2015-06-12,"LC08",8353,7936,6632,18341,10473,7178,48,0,0,60,40,0,0,0,0,0,0,1,0,0,0,0,0,0
"891",71698,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,60,40,0,0,0,0,0,0,1,0,0,0,0,0,0
"896",71698,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,60,40,0,0,0,0,0,0,1,0,0,0,0,0,0
"899",71698,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,60,40,0,0,0,0,0,0,1,0,0,0,0,0,0
"902",71698,2018-05-10,"LC08",8185,7547,6759,11315,9855,7569,48,0,0,60,40,0,0,0,0,0,0,1,0,0,0,0,0,0
"904",71698,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,60,40,0,0,0,0,0,0,1,0,0,0,0,0,0
"905",71698,2018-05-26,"LC08",8189,7742,6538,16595,10198,7048,48,0,0,60,40,0,0,0,0,0,0,1,0,0,0,0,0,0
"907",71698,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,48,0,0,60,40,0,0,0,0,0,0,1,0,0,0,0,0,0
"910",71698,2018-08-23,"LC08",8113,7400,6515,15836,9327,6676,48,0,0,60,40,0,0,0,0,0,0,1,0,0,0,0,0,0
"913",71704,2015-06-12,"LC08",8496,7866,7150,13900,10140,7506,999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"915",71704,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"920",71704,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"923",71704,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"926",71704,2018-05-10,"LC08",8131,7434,6821,11888,9245,7176,999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"928",71704,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"929",71704,2018-05-26,"LC08",8264,7565,6865,13336,9771,7192,999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"931",71704,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"934",71704,2018-08-23,"LC08",8063,7271,6530,12388,8385,6479,999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"937",71713,2015-06-12,"LC08",8227,7451,6559,13335,8409,6500,53,50,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"939",71713,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,53,50,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"944",71713,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,53,50,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"947",71713,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,53,50,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"950",71713,2018-05-10,"LC08",8001,7163,6458,11134,8054,6427,53,50,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"952",71713,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,53,50,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"953",71713,2018-05-26,"LC08",8108,7228,6471,12208,8013,6374,53,50,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"955",71713,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,53,50,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"958",71713,2018-08-23,"LC08",7963,7087,6322,11221,7343,6012,53,50,40,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"961",71716,2015-06-12,"LC08",8262,7393,6564,12287,8831,6690,44,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"963",71716,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,44,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"968",71716,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,44,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"971",71716,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,44,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"974",71716,2018-05-10,"LC08",8024,7149,6514,10911,8148,6513,44,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"976",71716,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,44,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"977",71716,2018-05-26,"LC08",8102,7304,6502,11798,8174,6456,44,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"979",71716,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,44,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"982",71716,2018-08-23,"LC08",7992,7129,6404,11209,7420,6023,44,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"985",71718,2015-06-12,"LC08",8259,7463,6599,11941,8299,6569,61,65,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"987",71718,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,61,65,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"992",71718,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,61,65,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"995",71718,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,61,65,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"998",71718,2018-05-10,"LC08",7977,7069,6375,10530,7638,6244,61,65,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1000",71718,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,61,65,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1001",71718,2018-05-26,"LC08",8090,7226,6472,11173,7930,6317,61,65,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1003",71718,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,61,65,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1006",71718,2018-08-23,"LC08",7944,7068,6325,10399,7081,5902,61,65,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1009",72259,2015-06-12,"LC08",8159,7363,6402,13461,8264,6407,53,75,13,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0
"1011",72259,2015-08-08,"LC08",8488,7507,6611,13104,7787,6154,53,75,13,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0
"1016",72259,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,53,75,13,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0
"1019",72259,2017-06-17,"LC08",8463,7579,6610,13826,8489,6505,53,75,13,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0
